Starting with options: 
Times: 3
Debug: 0
Too big: 1

311	228	151
2263	2116	2072
36482	36666	37059
297056	299032	296100
1987451	2013614	2019860
1110545	1071602	1099744
17164847	16982308	17010394
13041299	13095981	13052412
17016548	16910973	16973352
14506437	14544030	14358231
74837823	74728416	74878949
128508907	131176728	132835186

---END---
