Starting with options: 
Times: 3
Debug: 0
Too big: 1

261	159	153
2047	1869	1806
48463	55754	62702
280749	292495	288939
2398169	2330364	2453556
1177228	1180367	1182175
19256817	19102517	19254490
13887195	13875956	13864885
17655578	17739050	17569292
15178632	14975817	15036696
79934915	79891983	79639129
138422451	138778745	137146575

---END---
