Starting with options: 
Times: 3
Debug: 0
Too big: 1

105	36	31
1509	1328	1303
48219	46553	42794
222049	221928	217028
2484105	2540355	2354105
985006	965292	992099
22742196	22712451	22775333
12283417	12307685	12299910
19856761	19956824	19924922
15249376	15222921	15238746
84015277	84272632	82947595
124719101	126588164	129101675

---END---
