Starting with options: 
Times: 3
Debug: 0
Too big: 1

227	44	43
1098	865	839
25352	25641	24618
178390	170603	170393
1178730	1329301	1183905
808940	799108	772146
15123481	15011038	14962536
10711525	10712406	10720280
14484187	14555989	14498106
11377476	11298616	11289635
65282617	64521482	64467137
102566882	99964989	104607349

---END---
