Starting with options: 
Times: 3
Debug: 0
Too big: 1

731	111	110
1556	1405	1372
53538	52731	52872
218108	206634	208105
1438527	1329627	1442689
717138	753760	736345
16096287	16029067	15914183
9907758	9719124	9831220
16207946	16211152	16141113
12544485	12694828	12574359
69224570	69470595	69506218
101577896	103137387	104791445

---END---
