Starting with options: 
Times: 3
Debug: 0
Too big: 1

534	105	109
2139	1469	1413
57608	56476	55644
222906	218253	213629
1450261	1526007	1505899
765846	774749	782749
15971289	15799545	16017709
9828832	9775183	9772841
16013271	16109386	16205446
12704023	12579205	12587345
68631063	68252569	68224312
111825898	113236781	109832376

---END---
