Starting with options: 
Times: 3
Debug: 0
Too big: 1

396	87	105
1689	1538	1467
60844	62526	58981
221311	218203	219588
1384647	1410465	1408839
777629	770081	772552
15514064	15750610	15711131
9282284	9134408	9218292
15861445	15889555	15910173
12592609	12399137	12237038
68006278	67372560	68466303
109486160	115817374	105830411

---END---
